Time;X_Pos;Y_Pos;Z_Pos;Velocity;Wheel angle;Power;Brake;
1.549;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.550;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.551;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.559;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.560;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.561;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.563;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.564;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.565;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.566;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.567;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.576;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.577;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.578;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.579;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.580;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.582;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.583;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.584;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.585;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.592;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.594;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.595;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.596;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.597;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.598;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.599;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.600;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.601;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.609;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.611;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.612;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.613;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.614;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.615;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.616;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.617;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.626;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.628;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.629;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.630;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.632;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.633;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.633;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.643;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.644;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.645;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.646;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.648;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.649;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.649;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.650;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.660;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.661;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.663;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.664;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.665;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.666;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.667;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.668;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.676;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.678;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.679;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.680;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.681;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.682;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.683;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.684;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.685;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.693;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.694;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.695;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.696;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.697;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.698;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.700;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.701;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.710;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.711;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.712;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.713;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.718;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.719;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.720;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.722;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.727;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.728;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.730;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.732;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.734;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.735;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.736;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.742;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.744;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.745;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.746;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.747;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.748;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.749;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.750;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.759;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.761;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.762;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.763;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.764;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.765;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.766;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.767;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.775;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.777;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.778;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.779;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.780;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.781;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.783;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.784;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.784;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.792;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.793;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.794;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.795;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.797;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.798;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.799;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.800;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.800;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.809;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.811;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.812;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.813;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.814;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.815;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.816;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.817;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.818;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.825;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.827;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.828;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.829;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.830;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.831;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.832;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.833;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.842;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.844;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.845;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.846;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.847;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.848;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.849;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.850;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.851;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.859;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.861;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.862;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.863;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.865;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.866;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.866;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.876;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.877;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.878;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.879;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.880;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.882;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.883;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.884;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.885;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.893;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.894;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.895;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.896;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.897;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.898;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.899;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.900;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.902;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.910;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.912;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.914;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.915;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.917;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.919;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.926;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.927;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.929;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.930;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.931;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.932;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.933;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.934;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.942;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.944;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.945;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.946;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.947;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.949;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.950;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.957;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.959;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.960;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.961;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.962;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.963;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.964;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.965;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.966;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.976;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.977;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.978;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.979;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.981;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.982;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.983;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.984;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.985;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.992;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.994;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.995;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.996;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.997;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.998;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
1.999;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.000;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.010;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.011;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.012;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.014;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.015;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.016;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.017;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.026;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.028;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.029;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.030;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.032;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.033;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.033;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.034;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.043;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.044;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.045;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.047;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.048;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.049;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.050;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.051;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.060;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.061;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.062;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.064;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.065;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.066;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.067;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.068;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.077;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.081;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.083;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.084;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.085;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.093;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.095;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.096;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.097;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.099;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.101;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.103;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.110;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.112;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.114;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.115;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.117;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.119;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.126;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.128;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.129;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.130;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.131;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.132;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.134;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.135;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.143;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.145;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.146;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.147;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.149;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.150;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.152;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.159;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.160;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.162;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.163;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.164;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.166;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.167;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.168;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.176;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.177;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.178;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.179;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.180;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.182;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.183;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.184;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.185;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.192;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.194;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.195;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.196;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.197;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.198;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.199;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.200;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.201;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.209;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.210;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.211;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.212;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.214;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.215;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.216;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.217;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.218;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.226;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.227;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.228;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.229;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.231;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.232;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.233;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.234;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.235;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.243;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.248;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.249;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.250;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.251;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.252;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.259;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.261;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.262;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.263;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.265;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.266;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.267;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.268;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.276;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.277;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.278;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.280;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.281;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.282;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.283;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.286;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.287;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.292;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.294;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.295;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.296;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.297;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.298;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.299;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.300;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.301;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.309;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.311;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.312;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.313;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.314;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.315;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.316;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.317;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.318;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.327;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.330;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.331;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.332;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.334;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.335;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.343;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.344;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.345;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.346;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.347;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.349;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.350;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.351;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.352;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.359;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.361;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.362;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.363;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.364;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.365;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.367;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.367;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.376;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.377;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.378;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.379;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.380;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.382;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.383;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.384;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.385;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.392;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.393;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.394;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.395;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
2.396;0.000;3.208;-0.002;0.00;0.000;0.000;0.000;
